1.100000e+00	1.591097e+00	-7.216604e-01	4.653791e-02	-3.422840e-04	-2.372643e-06	6.440686e-08	1.125441e-08
1.110000e+00	1.590601e+00	-7.195958e-01	4.632362e-02	-3.406290e-04	-2.370863e-06	6.121937e-08	1.036410e-08
1.120000e+00	1.590101e+00	-7.175180e-01	4.610823e-02	-3.389711e-04	-2.369733e-06	5.797034e-08	9.484402e-09
1.130000e+00	1.589598e+00	-7.154272e-01	4.589175e-02	-3.373102e-04	-2.369236e-06	5.466449e-08	8.616191e-09
1.140000e+00	1.589091e+00	-7.133234e-01	4.567422e-02	-3.356467e-04	-2.369351e-06	5.130638e-08	7.760265e-09
1.150000e+00	1.588582e+00	-7.112068e-01	4.545564e-02	-3.339806e-04	-2.370060e-06	4.790046e-08	6.917343e-09
1.160000e+00	1.588069e+00	-7.090775e-01	4.523604e-02	-3.323120e-04	-2.371344e-06	4.445105e-08	6.088060e-09
1.170000e+00	1.587552e+00	-7.069358e-01	4.501545e-02	-3.306411e-04	-2.373184e-06	4.096233e-08	5.272969e-09
1.180000e+00	1.587033e+00	-7.047817e-01	4.479388e-02	-3.289680e-04	-2.375559e-06	3.743835e-08	4.472544e-09
1.190000e+00	1.586510e+00	-7.026154e-01	4.457135e-02	-3.272927e-04	-2.378452e-06	3.388302e-08	3.687178e-09
1.200000e+00	1.585984e+00	-7.004370e-01	4.434790e-02	-3.256155e-04	-2.381842e-06	3.030010e-08	2.917193e-09
1.210000e+00	1.585455e+00	-6.982467e-01	4.412353e-02	-3.239363e-04	-2.385710e-06	2.669321e-08	2.162837e-09
1.220000e+00	1.584923e+00	-6.960446e-01	4.389827e-02	-3.222554e-04	-2.390037e-06	2.306584e-08	1.424292e-09
1.230000e+00	1.584387e+00	-6.938309e-01	4.367214e-02	-3.205727e-04	-2.394804e-06	1.942133e-08	7.016800e-10
1.240000e+00	1.583848e+00	-6.916057e-01	4.344517e-02	-3.188884e-04	-2.399990e-06	1.576289e-08	-4.934109e-12
1.250000e+00	1.583307e+00	-6.893691e-01	4.321738e-02	-3.172026e-04	-2.405577e-06	1.209361e-08	-6.955336e-10
1.260000e+00	1.582762e+00	-6.871214e-01	4.298879e-02	-3.155154e-04	-2.411546e-06	8.416431e-09	-1.370145e-09
1.270000e+00	1.582214e+00	-6.848627e-01	4.275941e-02	-3.138268e-04	-2.417877e-06	4.734202e-09	-2.028832e-09
1.280000e+00	1.581663e+00	-6.825930e-01	4.252928e-02	-3.121369e-04	-2.424551e-06	1.049645e-09	-2.671687e-09
1.290000e+00	1.581108e+00	-6.803127e-01	4.229842e-02	-3.104459e-04	-2.431549e-06	-2.634619e-09	-3.298828e-09
1.300000e+00	1.580551e+00	-6.780218e-01	4.206685e-02	-3.087537e-04	-2.438852e-06	-6.316066e-09	-3.910387e-09
1.310000e+00	1.579991e+00	-6.757204e-01	4.183458e-02	-3.070605e-04	-2.446440e-06	-9.992258e-09	-4.506510e-09
1.320000e+00	1.579428e+00	-6.734088e-01	4.160165e-02	-3.053663e-04	-2.454295e-06	-1.366084e-08	-5.087347e-09
1.330000e+00	1.578862e+00	-6.710871e-01	4.136807e-02	-3.036711e-04	-2.462397e-06	-1.731952e-08	-5.653050e-09
1.340000e+00	1.578293e+00	-6.687554e-01	4.113387e-02	-3.019751e-04	-2.470728e-06	-2.096606e-08	-6.203765e-09
1.350000e+00	1.577721e+00	-6.664139e-01	4.089908e-02	-3.002784e-04	-2.479268e-06	-2.459830e-08	-6.739630e-09
1.360000e+00	1.577146e+00	-6.640627e-01	4.066370e-02	-2.985808e-04	-2.487998e-06	-2.821408e-08	-7.260773e-09
1.370000e+00	1.576568e+00	-6.617021e-01	4.042777e-02	-2.968826e-04	-2.496899e-06	-3.181131e-08	-7.767303e-09
1.380000e+00	1.575987e+00	-6.593321e-01	4.019132e-02	-2.951838e-04	-2.505952e-06	-3.538788e-08	-8.259317e-09
1.390000e+00	1.575403e+00	-6.569530e-01	3.995435e-02	-2.934844e-04	-2.515137e-06	-3.894172e-08	-8.736889e-09
1.400000e+00	1.574817e+00	-6.545648e-01	3.971689e-02	-2.917844e-04	-2.524435e-06	-4.247076e-08	-9.200076e-09
1.410000e+00	1.574227e+00	-6.521678e-01	3.947897e-02	-2.900840e-04	-2.533828e-06	-4.597290e-08	-9.648915e-09
1.420000e+00	1.573635e+00	-6.497621e-01	3.924062e-02	-2.883831e-04	-2.543294e-06	-4.944607e-08	-1.008342e-08
1.430000e+00	1.573040e+00	-6.473478e-01	3.900184e-02	-2.866818e-04	-2.552816e-06	-5.288812e-08	-1.050360e-08
1.440000e+00	1.572442e+00	-6.449252e-01	3.876267e-02	-2.849801e-04	-2.562373e-06	-5.629694e-08	-1.090942e-08
1.450000e+00	1.571841e+00	-6.424943e-01	3.852312e-02	-2.832782e-04	-2.571947e-06	-5.967033e-08	-1.130086e-08
1.460000e+00	1.571237e+00	-6.400554e-01	3.828323e-02	-2.815759e-04	-2.581516e-06	-6.300608e-08	-1.167786e-08
1.470000e+00	1.570631e+00	-6.376086e-01	3.804301e-02	-2.798734e-04	-2.591062e-06	-6.630194e-08	-1.204037e-08
1.480000e+00	1.570022e+00	-6.351540e-01	3.780248e-02	-2.781707e-04	-2.600565e-06	-6.955561e-08	-1.238833e-08
1.490000e+00	1.569410e+00	-6.326919e-01	3.756167e-02	-2.764677e-04	-2.610005e-06	-7.276476e-08	-1.272165e-08
1.500000e+00	1.568796e+00	-6.302223e-01	3.732061e-02	-2.747647e-04	-2.619362e-06	-7.592700e-08	-1.304027e-08
1.510000e+00	1.568178e+00	-6.277455e-01	3.707930e-02	-2.730615e-04	-2.628617e-06	-7.903991e-08	-1.334412e-08
1.520000e+00	1.567558e+00	-6.252616e-01	3.683779e-02	-2.713582e-04	-2.637749e-06	-8.210103e-08	-1.363312e-08
1.530000e+00	1.566935e+00	-6.227708e-01	3.659608e-02	-2.696549e-04	-2.646738e-06	-8.510786e-08	-1.390722e-08
1.540000e+00	1.566310e+00	-6.202732e-01	3.635420e-02	-2.679516e-04	-2.655566e-06	-8.805787e-08	-1.416637e-08
1.550000e+00	1.565682e+00	-6.177689e-01	3.611217e-02	-2.662483e-04	-2.664211e-06	-9.094852e-08	-1.441053e-08
1.560000e+00	1.565051e+00	-6.152583e-01	3.587002e-02	-2.645450e-04	-2.672655e-06	-9.377724e-08	-1.463967e-08
1.570000e+00	1.564418e+00	-6.127414e-01	3.562777e-02	-2.628418e-04	-2.680878e-06	-9.654146e-08	-1.485379e-08
1.580000e+00	1.563782e+00	-6.102183e-01	3.538543e-02	-2.611386e-04	-2.688860e-06	-9.923861e-08	-1.505290e-08
1.590000e+00	1.563143e+00	-6.076893e-01	3.514304e-02	-2.594356e-04	-2.696582e-06	-1.018661e-07	-1.523705e-08
